CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,PERIODO,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE,salinity_index,SEMAFORO_Amarillo,SEMAFORO_Rojo,SEMAFORO_Verde,contaminant_count
DLQUI5377,POZO 2 COZUMEL,PENINSULA DE YUCATAN,QUINTANA ROO,COZUMEL,ISLA DE COZUMEL,POZO,-86.87732,20.50324,2020,229.9,Alta,900.0,Permisible para riego,460.0,Excelente para riego,Potable - Dulce,0.2,Baja,617.74,Muy dura e indeseable usos industrial y domestico,90.0,Buena calidad,0.0626,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.31349,Sin efectos en la salud - Puede dar color al agua,Amarillo,"DT,FE,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO,0.06961338047525466,True,False,False,3
DLQUI5378,POZO 3 COZUMEL,PENINSULA DE YUCATAN,QUINTANA ROO,COZUMEL,ISLA DE COZUMEL,POZO,-86.88714,20.48572,2020,302.1,Alta,1818.0,Permisible para riego,1248.0,Cultivos con manejo especial,Ligeramente salobres,0.2,Baja,751.93,Muy dura e indeseable usos industrial y domestico,230.0,Aceptable,0.02,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.31976,Sin efectos en la salud - Puede dar color al agua,Amarillo,"DT,FE,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO,0.10112772598249119,True,False,False,3
DLQUI5379,POZO 4 COZUMEL,PENINSULA DE YUCATAN,QUINTANA ROO,COZUMEL,ISLA DE COZUMEL,POZO,-86.90199,20.47974,2020,377.15,Alta,2039.0,Dudosa para riego,1228.0,Cultivos con manejo especial,Ligeramente salobres,0.2251,Baja,1361.78,Muy dura e indeseable usos industrial y domestico,430.0,Aceptable,0.02,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.3881,Sin efectos en la salud - Puede dar color al agua,Amarillo,"CONDUC,DT,FE,",SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO,0.1586498024995052,True,False,False,4
DLQUI5380,POZO 5 COZUMEL,PENINSULA DE YUCATAN,QUINTANA ROO,COZUMEL,ISLA DE COZUMEL,POZO,-86.86888,20.47431,2020,308.75,Alta,1558.0,Permisible para riego,952.0,Cultivos sensibles,Potable - Dulce,0.2,Baja,757.86,Muy dura e indeseable usos industrial y domestico,430.0,Aceptable,0.02,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.26153,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.09577009205289143,True,False,False,2
DLSAN2280,SAUZ DE CALERA,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE RAMOS,EL BARRIL,POZO,-102.16434,22.86287,2020,234.33,Alta,830.0,Permisible para riego,560.8,Cultivos sensibles,Potable - Dulce,2.4111,Alta,245.3358,Potable - Dura,1.1,Potable - Excelente,5.903233,Potable - Buena calidad,0.0671,No apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0017,Potable - Excelente,0.0687,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,0.036015716023586636,False,True,False,3
DLSAN2281,EL SALITRAL,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE RAMOS,EL BARRIL,POZO,-102.08324,22.85518,2020,255.135,Alta,706.0,Buena para riego,468.2,Excelente para riego,Potable - Dulce,1.7021,Alta,69.272,Potable - Moderadamente suave,10.0,Buena calidad,4.985456,Potable - Excelente,0.1222,No apta como FAAP,0.003,Potable - Excelente,0.0068,Potable - Excelente,0.00314,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,0.017926816128578018,False,True,False,3
DLSAN2282,POZO NO. 17 LOS METATES (CNA-77),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VANEGAS,VANEGAS-CATORCE,POZO,-100.84775,23.88715,2020,199.8,Alta,971.0,Permisible para riego,781.2,Cultivos sensibles,Potable - Dulce,0.6037,Media,514.592,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,3.025028,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0562,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.06312392216012823,True,False,False,2
DLSAN2283,POZO NO. 18 SAN PEDRO (CNA-731),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,CEDRAL,CEDRAL-MATEHUALA,POZO,-100.80168,23.89052,2020,175.38,Alta,787.0,Permisible para riego,709.6,Cultivos sensibles,Potable - Dulce,0.4423,Media,376.048,Potable - Dura,1.1,Potable - Excelente,0.694138,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0469,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.047340000421137375,False,False,True,0
DLSAN2284,POZO NO. 3 CEDRAL (CNA-755),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,CEDRAL,CEDRAL-MATEHUALA,POZO,-100.77255,23.8672,2020,174.27,Alta,1226.0,Permisible para riego,1050.2,Cultivos con manejo especial,Ligeramente salobres,0.4729,Media,597.7184,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,0.483477,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.07611317967719676,True,False,False,2
DLSAN2285M1,POZO VANEGAS,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VANEGAS,VANEGAS-CATORCE,POZO,-100.95345,23.88652,2020,105.45,Media,1080.0,Permisible para riego,919.4,Cultivos sensibles,Potable - Dulce,1.1885,Potable - Optima,431.4656,Potable - Dura,1.1,Potable - Excelente,1.984059,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0473,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.0583361692894985,False,False,True,0
DLSAN2287,SAN JOSE DE IPOA MH18,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,MATEHUALA,MATEHUALA-HUIZACHE,POZO,-100.63371,23.4757,2020,228.66,Alta,552.0,Buena para riego,376.0,Excelente para riego,Potable - Dulce,0.2776,Baja,273.1296,Potable - Dura,1.1,Potable - Excelente,1.611413,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.00051,Potable - Excelente,0.005,Potable - Excelente,0.005,Potable - Excelente,0.1165,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.03270804444801052,False,False,True,0
DLSAN2288M1,ESTACION WADLEY,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,CATORCE,VANEGAS-CATORCE,POZO,-100.98165,23.61399,2020,182.04,Alta,460.0,Buena para riego,269.2,Excelente para riego,Potable - Dulce,0.241,Baja,205.8368,Potable - Dura,1126.0,Contaminada,2.138035,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0392,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,0.024702015485501837,False,True,False,2
DLSAN2290,POZO NO. 3 LA MASITA,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE GUADALUPE,MATEHUALA-HUIZACHE,POZO,-100.59898,23.13955,2020,197.58,Alta,1140.0,Permisible para riego,825.2,Cultivos sensibles,Potable - Dulce,1.3979,Potable - Optima,573.968,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,0.746864,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.052,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.07156435127163513,True,False,False,2
DLSAN2293,POZO TIERRA NUEVA,GOLFO NORTE,SAN LUIS POTOSI,TIERRA NUEVA,SANTA MARIA DEL RIO,POZO,-100.6233,21.70316,2020,455.52,Indeseable como FAAP,925.0,Permisible para riego,611.4,Cultivos sensibles,Potable - Dulce,1.4892,Potable - Optima,267.2764,Potable - Dura,10462.0,Fuertemente contaminada,5.861614,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0195,Potable - Excelente,0.0767,Potable - Excelente,Rojo,"ALC,CF,",NO,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,0.03985963788266981,False,True,False,3
DLSAN2294,EL FUERTE,GOLFO NORTE,SAN LUIS POTOSI,SANTA MARIA DEL RIO,SANTA MARIA DEL RIO,POZO,-100.67056,21.72247,2020,291.27,Alta,773.0,Permisible para riego,453.0,Excelente para riego,Potable - Dulce,2.9128,Alta,125.6598,Potable - Dura,1.1,Potable - Excelente,3.605287,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.00065,Potable - Excelente,0.005,Potable - Excelente,0.1564,Sin efectos en la salud - Puede dar color al agua,0.435,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,MN,FE,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO,0.024029054071028167,False,True,False,4
DLSAN2295,SANTO DOMINGO,GOLFO NORTE,SAN LUIS POTOSI,SANTA MARIA DEL RIO,SANTA MARIA DEL RIO,POZO,-100.76304,21.61292,2020,194.91,Alta,536.0,Buena para riego,318.4,Excelente para riego,Potable - Dulce,3.247,Alta,53.8542,Potable - Suave,1.1,Potable - Excelente,1.522011,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0064,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.012904523307368776,False,True,False,2
DLSAN2297,BALNEARIO SAN DIEGO,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,POZO,-100.95185,21.75607,2020,186.15,Alta,471.0,Buena para riego,310.0,Excelente para riego,Potable - Dulce,2.5847,Alta,49.865,Potable - Suave,1.1,Potable - Excelente,1.310229,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.01135015855066847,False,True,False,2
DLSAN2298,POZO NO. 504 (CNA-12-504),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,POZO,-100.94273,21.77099,2020,162.06,Alta,479.0,Buena para riego,252.8,Excelente para riego,Potable - Dulce,2.9828,Alta,49.865,Potable - Suave,1.1,Potable - Excelente,1.119749,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0039,Potable - Excelente,0.3612,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,FE,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,0.01126198584949213,False,True,False,3
DLSAN2299,POZO NO. 3 VILLA DE REYES (CNA-12-213),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,POZO,-100.94395,21.79597,2020,182.865,Alta,552.0,Buena para riego,330.4,Excelente para riego,Potable - Dulce,2.5504,Alta,71.8056,Potable - Moderadamente suave,1.1,Potable - Excelente,1.653348,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.00052,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.014819642806834794,False,True,False,2
DLSAN2300,POZO NO. 2 VILLA DE REYES (CNA-12-211),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,POZO,-100.95308,21.79467,2020,204.765,Alta,589.0,Buena para riego,378.2,Excelente para riego,Potable - Dulce,2.5422,Alta,85.7678,Potable - Moderadamente suave,1.1,Potable - Excelente,1.418185,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.016907079937026337,False,True,False,2
DLSAN2301,POZO SAN FRANCISCO EL HUNDIDO,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,POZO,-100.97465,21.76215,2020,263.895,Alta,788.0,Permisible para riego,483.6,Excelente para riego,Potable - Dulce,2.136,Alta,141.6166,Potable - Dura,1.1,Potable - Excelente,0.637862,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0016,Potable - Excelente,0.0449,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.025826263186862042,False,True,False,2
DLSAN2304,OJO CALIENTE 1,GOLFO NORTE,SAN LUIS POTOSI,SANTA MARIA DEL RIO,SANTA MARIA DEL RIO,POZO,-100.75535,21.85608,2020,209.145,Alta,596.0,Buena para riego,366.6,Excelente para riego,Potable - Dulce,1.9904,Alta,111.6976,Potable - Moderadamente suave,1.1,Potable - Excelente,4.071261,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.00064,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0314,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.019266082594059035,False,True,False,2
DLSAN2305,OJO CALIENTE 2,GOLFO NORTE,SAN LUIS POTOSI,SANTA MARIA DEL RIO,SANTA MARIA DEL RIO,POZO,-100.75287,21.8518,2020,209.145,Alta,671.0,Buena para riego,366.4,Excelente para riego,Potable - Dulce,1.8326,Alta,113.6922,Potable - Moderadamente suave,1.1,Potable - Excelente,3.088241,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.020790076665344614,False,True,False,2
DLSAN2306,DELEGACION VILLA DE POZOS,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SAN LUIS POTOSI,SAN LUIS POTOSI,POZO,-100.87992,22.09806,2020,124.83,Media,387.0,Buena para riego,222.4,Excelente para riego,Potable - Dulce,2.734,Alta,41.785,Potable - Suave,1.1,Potable - Excelente,1.174783,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.008772836838330226,False,True,False,2
DLSAN2309,FRACC. VILLA JARDIN,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SOLEDAD DE GRACIANO SANCHEZ,SAN LUIS POTOSI,POZO,-100.90186,22.14021,2020,107.31,Media,286.0,Buena para riego,192.8,Excelente para riego,Potable - Dulce,0.8287,Potable - Optima,39.892,Potable - Suave,1.1,Potable - Excelente,1.311803,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.006669056695704202,False,False,True,0
DLSAN2311,INTERNADO DAMIAN CARMONA,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SAN LUIS POTOSI,SAN LUIS POTOSI,POZO,-100.97169,22.13944,2020,114.975,Media,483.0,Buena para riego,351.0,Excelente para riego,Potable - Dulce,0.6657,Media,129.649,Potable - Dura,31.0,Buena calidad,8.08896,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.018748217893967672,False,False,True,0
DLSAN2312,MUÑOZ,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SAN LUIS POTOSI,SAN LUIS POTOSI,POZO,-100.99982,22.15571,2020,114.975,Media,414.0,Buena para riego,216.0,Excelente para riego,Potable - Dulce,2.9349,Alta,53.8542,Potable - Suave,10.0,Buena calidad,1.196746,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.012,Potable - Excelente,0.1304,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.01029395583164285,False,True,False,2
DLSAN2313,POZO PERIFERICO 1,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SAN LUIS POTOSI,SAN LUIS POTOSI,POZO,-101.01147,22.2086,2020,137.97,Media,430.0,Buena para riego,248.8,Excelente para riego,Potable - Dulce,2.7147,Alta,47.8704,Potable - Suave,1.1,Potable - Excelente,1.61334,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.010188744598435924,False,True,False,2
DLSAN2322,CABECERA MUNICIPAL,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SALINAS,SALINAS DE HIDALGO,POZO,-101.70246,22.62326,2020,277.5,Alta,8680.0,Indeseable para riego,5418.2,Indeseable para riego,Salobres,1.7301,Alta,1361.0232,Muy dura e indeseable usos industrial y domestico,201.0,Aceptable,4.066524,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.0133,No apta como FAAP,0.0023,Potable - Excelente,0.0407,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,FLUO,DT,PB,",SI,NO,NO,NO,NO,NO,SI,SI,SI,SI,SI,SI,NO,SI,SI,0.29507237648187207,False,True,False,7
DLSAN2323,POZO NO. 1 VENADO (NO. 598),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VENADO,VILLA DE ARISTA,POZO,-101.10362,22.93326,2020,213.525,Alta,423.0,Buena para riego,280.8,Excelente para riego,Potable - Dulce,0.2444,Baja,209.7952,Potable - Dura,31.0,Buena calidad,1.912013,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0324,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.024431457903231105,False,False,True,0
DLSAN2324,POZO EL EPAZOTE (NO. 632),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VENADO,VILLA DE ARISTA,POZO,-100.90541,22.82189,2020,221.19,Alta,736.0,Buena para riego,530.4,Cultivos sensibles,Potable - Dulce,1.4964,Potable - Optima,215.7328,Potable - Dura,1.1,Potable - Excelente,0.439536,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.031597964440783506,False,False,True,0
DLSAN2325,POZO RANCHO SEDARH (POZO NO. 2),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE ARISTA,VILLA DE ARISTA,POZO,-100.91297,22.6766,2020,285.795,Alta,1017.0,Permisible para riego,609.6,Cultivos sensibles,Potable - Dulce,0.9581,Potable - Optima,112.8144,Potable - Moderadamente suave,1.1,Potable - Excelente,1.350695,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0046,Potable - Excelente,0.0483,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.0279250436894056,False,False,True,0
DLSAN2326,POZO LA ZAMORILLA (CNA-72),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SAN LUIS POTOSI,VILLA DE ARISTA,POZO,-100.98261,22.56481,2020,234.33,Alta,875.0,Permisible para riego,494.8,Excelente para riego,Potable - Dulce,0.7001,Potable - Optima,183.5032,Potable - Dura,1.1,Potable - Excelente,3.97333,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0148,Potable - Excelente,0.1437,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.031120313246226317,False,False,True,0
DLSAN2327,POZO BOCAS (NO. 35),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SAN LUIS POTOSI,VILLA DE ARISTA,POZO,-101.02171,22.51589,2020,336.165,Alta,1272.0,Permisible para riego,840.6,Cultivos sensibles,Potable - Dulce,0.8296,Potable - Optima,331.1036,Potable - Dura,1.1,Potable - Excelente,5.702626,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.037,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.05264560088579742,False,False,True,0
DLSAN2328,POZO AGUA POTABLE SAN JUAN SIN AGUA,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,GUADALCAZAR,MATEHUALA-HUIZACHE,POZO,-100.47511,22.93944,2020,186.15,Alta,1666.0,Permisible para riego,1327.6,Cultivos con manejo especial,Ligeramente salobres,2.0311,Alta,855.0144,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,0.585309,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0567,Potable - Excelente,Rojo,"FLUO,DT,",SI,SI,SI,SI,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.10778062000013848,False,True,False,3
DLSAN2329,LA CHILERA,GOLFO NORTE,SAN LUIS POTOSI,CIUDAD FERNANDEZ,RIO VERDE,POZO,-100.06028,21.94958,2020,193.815,Alta,1248.0,Permisible para riego,997.3333,Cultivos sensibles,Potable - Dulce,1.0516,Potable - Optima,607.6144,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,5.49472,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.07716468266399569,True,False,False,2
